sample_id,target,a1,a2,a3,a4,a5,a6,a7,a8
,,,,,,,,,
1,Sb1,-0.724734292077537,10.93560248490286,5.124189478058605,2.3881037719129083,-0.7516549420673747,1.1306994560391352,0.09561626718772799,0.5540636387661132
2,Sb1,-0.8168642742812428,13.35560883997269,9.690154263898947,4.130548096953849,-0.932547741192519,0.7405128053327056,-0.0871878138907637,0.5373530415809092
3,Sb1,2.200819888696647,15.53559374756429,6.6009684796861485,2.9919682932281844,-0.12207890466126504,1.539996135433582,0.03186497075708479,0.9196973274457572
4,Sb1,3.5486954073196495,13.461194504550287,9.599985343965749,3.1261345237856837,-0.24508340004944762,2.650115022665259,0.4345990919785729,0.7748804911351028
5,Sb1,-0.6343213429488463,2.792803010883488,7.5839884387025895,4.27816770160923,3.4459186841848535,5.943367719291455,1.5545286475246178,1.3551251152673502
6,Sb1,-2.5413076973253674,20.433824136222817,6.25464194688921,3.445254777179397,-0.07062146059046931,3.538537284324159,0.204979248642897,0.8928477305633709
7,Sb1,-4.2141362902302335,31.095691168669468,9.194354274858036,3.7201849643968683,-0.7313284670051157,0.612341421827379,-0.03623270786194879,0.3293505194674693
8,Sb1,0.42131328255473766,4.22836350140981,9.098278822979804,0.02516491847934453,-0.2162153603771978,1.6403417814115664,0.157994941681551,0.7927874565055527
9,Sb1,-2.078566427736209,15.288698594560728,6.919458473201482,2.8923205017254308,-0.20809445570416973,2.868128357579464,0.033328069234557174,0.9335608936074461
10,Sb1,-2.469223055290578,17.504995461936556,7.383823235353183,3.179364245406049,-0.39103684262885885,2.145320310193006,-0.09023535964514907,0.7730752235462688
11,Sb1,-2.191797374877193,7.84302486502684,11.583171452762713,5.440628510977983,-0.8191312373076308,0.3315199680366849,0.4705829060956329,0.5365407651652266
12,Sb1,6.888751598754607,16.40668937966744,14.119051538903697,7.115123369679468,-0.8673104119633716,0.63220419586766,-0.3929326135921527,0.3038961256660959
13,Sb1,2.1615144154454518,28.488066008560736,9.724007006549037,5.713438436274358,-0.46065617472990383,1.2929752386707967,-0.0338584631316044,0.6609411531904872
14,Sb1,-5.483952828362421,27.402973794623932,9.158782455240301,4.330453237590646,-0.7468397844051499,0.6125004927993495,0.08233997291910472,0.6147783733204185
15,Sb1,-8.328010150125282,16.466240964902724,18.531849482451648,11.25825097755494,-0.5774144507822623,1.3869996537721394,0.4754777103704807,0.7422153226344298
16,Sb1,-4.381345753047295,10.800207887146389,9.963402485878788,4.663995474856433,-0.4072586998367433,1.0856100534206141,0.13761994904042474,0.852766573008598
17,Sb1,-2.8398171493338094,7.664126265229347,11.715040550027119,3.832255261947317,-0.46620897224640967,1.0698541762776197,-0.3597408894869582,0.16349427408439157
18,Sb1,2.265446153086286,24.859110659753544,7.982453210617968,5.3598898239826,-0.641591761301911,0.8618468956849761,0.06341335602360829,0.4952898448932502
19,Sb1,5.313471804134069,35.98677966457791,10.274191888416086,3.7344685166485747,-0.10477107803492561,2.0755688171820945,-0.2193113512580779,0.8982723880833017
20,Sb1,0.4881153554194073,17.98867673946284,19.36018011310418,0.07120321053141604,-0.8027043032858469,0.6596916112468072,-0.4215870539625238,0.638421921143046
21,Sb1,2.220195325308955,10.077244143675104,16.994463622327487,6.033074615173542,-0.5303098956610898,1.2516034333397372,0.21756115385599295,0.587099422042044
22,Sb1,-3.802815728138786,49.087202843534975,12.188663664905407,4.271543112317266,-0.27114165633100823,2.5134550627826675,0.22170624946618722,0.8582739744438682
23,Sb1,-5.070128651821459,26.684451348232965,13.363513491714523,3.4153311523994163,-0.8175485588823862,0.5996484889514052,0.12091967792764134,0.7310777967887467
24,Sb1,-4.351371624279074,42.43986833453148,9.149857155890395,3.313105305457452,-0.7595670553383184,0.7574088056688468,-0.058836649135166744,0.5022665110793562
25,Sb1,-1.2934670012625473,11.152389274459068,9.14101860897013,4.239659496542851,-0.3704115207419665,1.3017537848937542,-0.38305179831086056,0.481454595954444
26,Sb1,9.610724154990224,22.86878181052478,20.833628112093216,4.578556948458139,-1.1588425514713672,0.3075042328271597,-0.13181373710967823,0.42250827714558986
27,Sb1,1.482112461731534,26.662606928450714,11.137998880370672,5.560032548167261,-0.2707818614618249,3.0669467131202945,-0.1864473725035568,0.9320006921226827
28,Sb1,-2.3647927835876965,10.40352364325312,12.433645673633631,3.175727287090163,-0.934491312688496,0.6092521637802486,0.31467738518928745,0.5322432669838302
29,Sb1,-1.3450847290371355,0.4704148096760225,11.071045911704116,3.647313996357027,0.49038657614360615,1.9337329679414132,-0.7952832247745831,0.1414242022401888
30,Sb1,2.993569325905066,54.40104529909529,10.330043794216078,4.282185811035531,0.00913035869827815,2.907054919175998,-0.20563603310219142,0.9652097261470217
31,Sb1,7.8914299149800025,39.26347036143477,17.33855207156629,5.987502228142696,-0.8246118479781707,0.6671149012297859,-0.08135059902070861,0.7747362777456921
