sample_id,target,a1,a2,a3,a4,a5,a6,a7,a8
,,,,,,,,,
1,Sb1,-0.71130643263535,12.505709078868968,6.58730240087472,2.567441520051338,-0.662744582447421,1.222409508095672,0.10055705036274329,0.6191024857013498
2,Sb1,-1.160687584376127,17.589339530170335,11.673872495990855,4.723594975578477,-0.9100647786361773,1.242002400066126,-0.029606448312604117,0.5737904081988687
3,Sb1,2.3161959987951275,18.620438156654462,8.97017691169798,3.5445737292042137,-0.5228900292194558,1.8564439946788116,0.015768687695152585,0.5839300361086173
4,Sb1,2.8124329299796123,14.10369608693179,8.909102547042561,2.544293608694749,0.038364374351864905,2.0782940190245633,0.33275378143711754,1.0035688279998656
5,Sb1,2.7311156789405295,3.4202608510921486,7.929719762830233,2.3123674203848372,6.884159770207069,11.218356920471072,1.4997354283217423,3.1091360535683523
6,Sb1,-3.7999394294558186,33.19233031776663,9.246997793138284,3.95868088382362,-0.678044702362948,0.8798597972296565,-0.0028770387504235056,0.6700698973152523
7,Sb1,-4.881942425099676,37.71785528523846,10.324153768543715,5.0487806104621695,-0.3826789883539626,0.9534085997495375,-0.1465646211564934,0.7876770001717687
8,Sb1,1.2647225364693293,6.684994290700198,7.3792505421982,4.421315767177538,-0.9991582558021047,0.348645756445224,0.14670027128885185,0.32688590323516026
9,Sb1,-3.1639076060637086,17.00517970688056,9.657111547101115,3.404072421598604,-0.8475575614130677,1.3377466921166306,-0.1606114094309168,0.4950066019450404
10,Sb1,-4.24094967602713,23.361560736216216,9.75836448287448,4.226166144445286,-0.7834087068099324,1.3020583399865722,-0.05992837562866011,0.5435982183790419
11,Sb1,-0.8175516550506717,3.8777853501062807,6.754627846494682,1.7779392411545114,-0.9923996292426074,0.2418165244503781,-0.08113668377104834,0.28212759515599184
12,Sb1,8.02153391702599,16.884864671088806,15.371790013298469,6.550157683447871,-0.548028434791815,0.6356138705161235,-0.25353109138439434,0.01617968674342819
