sample_id,target,a1,a2,a3,a4,a5,a6,a7,a8
,,,,,,,,,
1,Sb1,-4.996431479741545,12.402068261590426,10.533165568707272,3.981217292537355,-0.5427495823789967,0.683738314206782,0.45207703822626905,0.6045545663186069
2,Sb1,2.8785535660802797,5.614090331069162,5.6522035411177605,2.845154657328846,-0.8846589871642999,0.670225575825649,0.10660309769599323,0.012347692679390374
3,Sb1,0.46328773854653466,15.502243524959935,9.643753900963505,4.856726448632537,-0.8557352399803766,0.4691929014750511,0.13954933004619638,0.5530572669071103
4,Sb1,-0.3408121934932522,16.454951695289605,11.722366438353616,5.2967447535078795,-0.41872575701534664,1.5703552459362822,-0.22715330430677413,0.8273713125623521
5,Sb1,2.4293355438072943,2.1965515724351765,9.810457311511492,0.6310154601121373,-0.8685047815038192,0.005824726676403312,-0.04458347499330882,0.2561764274395407
6,Sb1,1.1793373628315016,19.267170903430017,9.482747971163056,4.030059785475952,-0.8406883978196968,0.6317257414673957,-0.08541607859308659,0.5299720047067861
7,Sb1,0.34981417238142565,11.134165242210091,12.49781012533823,4.450249411122094,-1.0877756702553316,0.218373912670733,-0.07223032174996542,0.31967822491801867
8,Sb1,4.852134179498778,24.84971046534709,17.71528354833018,4.962774390786629,-1.1742047802104438,0.31552351011588003,-0.047301710376576205,0.4216366534852682
9,Sb1,1.8365830931561156,3.6571711732959544,17.433896076460794,3.0832361759121505,-0.9660197742300204,0.1478630472042141,0.34139014291607905,0.3627213988782605
10,Sb1,-2.562116673678809,32.11622391908223,13.492690829372338,5.593283211179092,-0.46112130971657805,2.150562589728175,0.07278233679801521,0.7963132264300302
11,Sb1,0.2494148529817437,7.576373130546885,12.75762162787923,4.1956483730015925,-1.1535161903625721,0.32978096819009267,0.06552056956149893,0.5423312890980196
12,Sb1,1.8716608571143798,14.34996908232176,15.721222777247158,3.4309779361665456,-0.76818957881764,0.13440270383528438,0.19122624202802363,0.8132641879729812
13,Sb1,-1.0421926189131419,11.752498519469013,6.445026444835748,2.8280406377161404,-0.7962520502187617,0.5414233857136969,0.05450459227086244,0.4985502683141473
14,Sb1,-4.453675038134135,11.089000581353202,9.92172188119003,2.0308889367482044,0.44051388780030454,0.978023848031464,0.32593051426140257,1.1887383051048879
15,Sb1,1.5653330965556371,19.97348297613804,8.199651572143082,3.6467699747422997,-0.5985323341877243,1.1665608000467325,0.10133829830659688,0.6142787175111019
16,Sb1,3.6943032654739696,36.004144816074025,13.636560985177455,6.761844465171717,0.5229576699109985,2.9921625638794898,-0.10203041029558736,1.3660361655331237
17,Sb1,-0.3716255872615315,11.921103837268927,11.022972515375093,4.390130291435182,-0.7963997209828664,0.7819585824765657,-0.004509504474373772,0.5812078494035585
18,Sb1,-2.8392316647615563,19.254746220792814,11.644386024020688,5.109562804207287,-0.8494579925722734,0.4267140048005884,-0.09141045641675133,0.4628850881260461
19,Sb1,7.000204656592059,20.301407250274014,13.36346833378901,8.141277639795732,-0.963551702684317,0.3806676077746116,-0.13060190369796204,0.5609296852916219
20,Sb1,3.489223574447826,5.990380701351144,10.533697407619702,0.38359915224396723,-0.9815044364431187,0.20220635600560244,0.019858677282638654,0.47121182421274665
21,Sb1,3.395458513758632,0.6234092429635318,8.015265724873316,1.1222751561329447,-1.154689232238518,0.10027021416261878,-0.0776561387036085,0.18116174049687506
22,Sb1,0.6033011648823632,11.96057205508226,6.905249087992722,3.9636165540913937,-0.7853203595571525,0.6872591485573415,0.013659130739060256,0.5464361560745616
23,Sb1,0.3586870876251409,8.984664153572702,10.434970967877664,2.482190176267615,-1.0150254125676963,0.7236879860994078,-0.11299071033463248,0.6173898006477782
24,Sb1,0.32945164261055526,10.359978997592371,11.55368220352619,5.628720726720787,-0.9453505180693638,0.5972276794156761,-0.08074818941647632,0.5090216153291509
25,Sb1,-4.6504325460627145,31.172210350461604,15.808885186827093,9.445312707125808,-0.5480118549441113,0.9034652110946788,-0.09652099000718099,0.7616996814242958
26,Sb1,4.53776016557431,1.5615427727418496,10.629762648227917,4.124045003562199,0.6905387453038462,2.477515130489947,-0.9510967645926788,0.461108886668305
27,Sb1,-0.9633402578181877,12.982601836548037,7.614722844638103,2.6844547998429786,-0.5833239454781041,0.8346778197035936,-0.08819088362858346,0.6205466757683239
28,Sb1,-1.1349476333052824,17.28919058004972,12.63928066538414,5.0321143124823795,-1.0163207082822703,0.5831252503062203,0.0046148549382699,0.48281858455026194
29,Sb1,1.1383227755405811,14.336997166290034,10.619569410946287,4.737822609970882,-0.9138019320229999,0.48115504261994263,-0.04284864313439425,0.5101867099854394
30,Sb1,0.02432312786284904,10.919366882166253,10.439447524297451,4.141127744741709,-0.9289199132547544,0.48635340656310966,-0.03403840583679187,0.49834041467499435
31,Sb1,0.08067584364952149,13.330573949062291,9.562234178941155,4.976565047636416,-0.9025451466689998,0.8555628536697691,0.07656588745337746,0.5046037206258045
32,Sb1,1.550005246050048,19.853792989839064,11.896407791841233,5.248955375747659,-0.7570744034138902,0.8838090683197571,-0.056510401198607875,0.6244420510039905
33,Sb1,-1.1596142958404305,14.175532291360879,9.423467729055472,3.900895924174198,-0.9697187315225579,0.48047095005943224,0.11552024232909555,0.4712242769209241
34,Sb1,0.06390392858330225,14.675531955381578,13.712088349578988,5.509446117602633,-0.8812332646223041,0.6139860188030648,-0.0508282849163282,0.5394833197873378
35,Sb1,-1.4162042869178377,21.173293372493514,11.804472670017274,4.3877532087017705,-1.0151841475801684,0.6638439713109818,-0.03881621507713678,0.5044868956636605
36,Sb1,1.136126090183516,14.783006042933428,9.606900047527446,3.4876881435910567,-0.7809317190109811,0.8087520051219321,0.19131045005741354,0.5972233706217226
37,Sb1,0.34241848505261163,8.704654064218547,9.68488583416386,3.621249047011198,-0.8817458712326081,0.48774136533949086,0.04105088024687506,0.5211090525997486
38,Sb1,-0.22396049584031402,15.492561417597184,13.24843220186931,5.370681969085435,-1.0299626023891795,0.4959274608915783,-0.003520108315212912,0.48234357247378706
39,Sb1,-0.8883948269578995,16.77677537389276,11.89320940716969,4.333018041728658,-0.9774464034158251,0.627266466418692,0.0021475033865215477,0.49110973174800854
40,Sb1,-0.5000302023438631,7.321537762785253,10.287573414169678,5.682261873829049,-0.992076560246181,0.85199565854094,0.20611761380785099,0.4947151740244921
41,Sb1,1.6658376882689274,15.330180820226065,20.627590659763673,8.686004373017848,-1.348952475705911,0.31438254932790416,-0.05539656487181612,0.3195822051357551
